School;Cohort;Book ID;Topic;Bookclub;User ID;Name;Message;Translation  ;Message Time;Is Answer;Page;Book relevance;Type;Category;CategoryBroad
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1358;FrancaG18;okej;Okay   ;2019-06-17 05:41:26 AM;No;6;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1350;FrancaG10;živijo ludeki;Hi people;2019-06-17 05:41:56 AM;No;11;No;S;CG;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1358;FrancaG18;kva;what;2019-06-17 05:42:22 AM;No;6;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1356;FrancaG16;Ok dijo vsi c:;Ok bye everyone c:;2019-06-17 05:43:24 AM;No;10;No;S;CG;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;igrati poker;To play poker;2019-06-17 05:13:48 AM;No;6;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;mogoče kako postati kuhar;Maybe to become a chef;2019-06-17 05:15:59 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;igrati tenis;Play tennis;2019-06-17 05:16:51 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Hm...Nevem še jaz ga ne znam. Kaj šele veverice...Gotovo bi se naučil šteti.:D;Hm... I don't know, even I don't know how to do that. Let alone the squirrels... I bet he'd learn how to count :D;2019-06-17 05:17:33 AM;No;6;Yes;A;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;in najboljše od vsega;And best of all;2019-06-17 05:17:35 AM;No;7;Yes;S;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Kaj krčati na vlakcu smrti?;What to scream on a roller coaster?;2019-06-17 05:18:01 AM;No;6;Yes;Q;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;kako igrati kosarko;How to play basketball;2019-06-17 05:18:18 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Hahaha...To ni za veverice! Gotovi bi se lahko naučil  metati storže ali kaj takega.;Hahahah... That's not for squirrels! I bet he could learn how to throw pine cones or something like that.;2019-06-17 05:19:11 AM;No;6;Yes;A;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;igrati nogomet;Play football;2019-06-17 05:19:17 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;igrati tenis to bi bilo zanimiovo;Play tennis that would be interesting;2019-06-17 05:19:58 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;mogoce;Maybe to become a chef;2019-06-17 05:20:16 AM;No;7;Yes;S;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;No...Gotovo ne! Lahko bi se naučil kako se naredi powerpoint!;Well... Surely not! He could learn how to make a powerpoint presentation!;2019-06-17 05:20:28 AM;No;6;Yes;A;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;V šoli bi mu pomagalo.;In school that would be very helpful.;2019-06-17 05:20:36 AM;No;6;Yes;S;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;že že semo;Yes yes but;2019-06-17 05:21:03 AM;No;7;Yes;S;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;NEEEEEEE igrati košarko;Nooooooo play basketball;2019-06-17 05:22:18 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;mogoč bi lahko igral v kakšnji predstavi;Maybe he could act in a play ;2019-06-17 05:23:04 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Ja res bi bil lahko v predstavi!;Yes he really could be in a play!;2019-06-17 05:23:31 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;igral bo košarko;Play basketball;2019-06-17 05:23:50 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;mogoče;Maybe;2019-06-17 05:24:13 AM;No;13;Yes;S;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;mislim da bi lahko igral ragbi;Reasons why he needs to be in a play;2019-06-17 05:25:11 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;razlozi zakaj mora biti v predstavi;Explain why he should be in a play;2019-06-17 05:25:38 AM;No;7;Yes;Q;DQ;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;ali igrati ragbi;Or play rugby;2019-06-17 05:26:10 AM;No;7;Yes;A;DQ;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Ah...Najprej se mora vršt storž. Potem pa šele ragbi žogo. Lahko bi igral Fortnite;Ah.. First he must learn how to throw a pine cone. Only then can he actually hold a rugby ball. He could play Fortnite;2019-06-17 05:26:12 AM;No;9;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;ja tako kot Luka K;Yes like Luka K;2019-06-17 05:27:14 AM;No;7;No;S;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;ja dej fortnajt je že iz mode kaj pa free fire;Ah come on Fortnite is outdated already what about Free Fire;2019-06-17 05:27:57 AM;No;13;Yes;A;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;ALI Emperi;Or Emperi;2019-06-17 05:28:17 AM;No;7;Yes;A;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;ja dej nehi;ah stop it;2019-06-17 05:28:49 AM;No;13;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;kaj sploh je free fire;What is free fire anyway;2019-06-17 05:29:06 AM;No;7;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Jah...Ma nvm. Kdo sploh sta vidva?;well... I don't know. Who are you guys anyway?;2019-06-17 05:29:44 AM;No;10;No;Q;IQ;I
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;to je ena dobra igrica;That is a very good game;2019-06-17 05:29:49 AM;No;13;No;A;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;gdo si ti;Who are you;2019-06-17 05:30:18 AM;No;13;No;Q;IQ;I
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;ja k;Yes k;2019-06-17 05:30:27 AM;No;7;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;sorry;Sorry;2019-06-17 05:30:58 AM;No;7;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;N epovem. Pomoje že vesta kdo...;I'm not telling. I bet you already know who I am;2019-06-17 05:32:18 AM;No;12;No;A;IA;I
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;vrnimo se k temi pogovora;Let's get back on topic;2019-06-17 05:32:27 AM;No;13;No;S;DE;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;tarok;Tarok (card game);2019-06-17 05:32:52 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;remi;Remi (another card game);2019-06-17 05:33:22 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;poker;Poker;2019-06-17 05:33:36 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;kosarka;Basketball;2019-06-17 05:33:53 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;nogomet;Football;2019-06-17 05:34:04 AM;No;7;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;kaj pa praviš nasmučarske skoke;What about ski jumps?;2019-06-17 05:34:10 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Joj...A zna rimske številke?;Oh... Does he know how to count in roman numerals?;2019-06-17 05:34:15 AM;No;13;Yes;Q;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;kdo;Who  ;2019-06-17 05:34:29 AM;No;7;No;Q;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Huh to pa je že moda. Nesmučarski skoki. Loh se nauči delat sladoled;Huh that is fashionable. No to ski jumps. He could learn to make ice cream;2019-06-17 05:34:47 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;ja kdo;Yes who;2019-06-17 05:34:50 AM;No;13;No;Q;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Pa Čopko;Well Čopko;2019-06-17 05:34:56 AM;No;13;Yes;A;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;ja ti;Yes you;2019-06-17 05:35:07 AM;No;7;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Jstjih znam;I already know how to do them;2019-06-17 05:35:34 AM;No;13;No;A;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1366;FrancaG26;tipkati po racunalniku in igrati igrice;Type on the computer and play games;2019-06-17 05:35:35 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Jst jih*;I do *;2019-06-17 05:35:39 AM;No;13;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;caki mal sem ven padel;Hold on a little I fell out;2019-06-17 05:36:00 AM;No;7;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;A ti si pa nov/-a?;Are you new?;2019-06-17 05:36:01 AM;No;13;No;Q;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;kdoooooooooooooooooooooooooooo;Whoooooooooo;2019-06-17 05:36:24 AM;No;7;No;Q;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;G26?;G26?;2019-06-17 05:36:25 AM;No;13;No;Q;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;A spremlaš?;Are you here?;2019-06-17 05:36:35 AM;No;13;No;Q;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;A roblox?;You mean Roblox?;2019-06-17 05:36:41 AM;No;13;Yes;Q;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Igrt roblox?;Play Roblox?;2019-06-17 05:36:50 AM;No;13;Yes;Q;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;UPAM DA!;I hope so!;2019-06-17 05:36:58 AM;No;13;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;neeeeeeeeeeeeeeeee Emperij;Noooooo Empire!;2019-06-17 05:37:03 AM;No;7;Yes;S;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Joj no pa a je to iz 1. stoletja?;Oh nooo that's from the 1st century;2019-06-17 05:37:24 AM;No;13;No;Q;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;tooooooooooooo jeeeeeeeeeeeeeeeeeeeeee igricaaaaaaaaaaaaaaaaaa;Thaaaaaat iiiiiiis a gaaaaaame;2019-06-17 05:37:49 AM;No;7;No;A;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;No mislm da bi loh znou krotit živali;Well I think he could learn to tame animals;2019-06-17 05:37:54 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;ra;ra;2019-06-17 05:38:01 AM;No;7;No;S;O;O
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Ja no vem!;Well yes I know!;2019-06-17 05:38:06 AM;No;13;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;atko ka v arenah;Oh like in arenas;2019-06-17 05:38:27 AM;No;7;No;Q;DQ;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;No supr bi blo da bi znov risat;Well it would be great if he knew how to draw;2019-06-17 05:38:38 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1362;FrancaG22;mogoče sa je žival;Maybe because he is an animal;2019-06-17 05:38:40 AM;No;13;Yes;A;DAA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Loh bi znal delat marele;He could learn to make marmelade;2019-06-17 05:38:59 AM;No;13;Yes;S;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Tiste pisane;The colorful ones;2019-06-17 05:39:09 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1366;FrancaG26;me poklicati po telefonu;Call me on the phone;2019-06-17 05:39:23 AM;No;13;Yes;A;DA;D
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;Mi se točno 10 min dopisujemo;We have been writing for exactly 10minutes;2019-06-17 05:39:52 AM;No;13;No;S;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;A iz 1phone X?;With the 1phone x?;2019-06-17 05:40:02 AM;No;13;No;Q;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1355;FrancaG15;iphone x*;iphone x*;2019-06-17 05:40:14 AM;No;13;No;Q;CO;C
OŠ Franca Rozmana Staneta;FrancaG;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Three;1357;FrancaG17;a ste vsi ven padel;Did you all fall out?;2019-06-17 05:40:29 AM;No;7;No;Q;CO;C
